N=1000,modify=hide,graph=email,dj=0.5,method=gmla,r=0.1,beta=0.95
rank,precision,dist
1001,0.0,3
1009,0.0,4
8,0.0,1
5,0.0,1
13,0.0,2
6,0.0,2
21,0.0,5
982,0.0,4
1014,0.0,5
1,0.5,0
6,0.0,2
12,0.0,2
6,0.0,1
1010,0.0,3
1008,0.0,4
1001,0.0,4
997,0.0,3
998,0.0,5
4,0.0,4
1018,0.0,5
1000,0.0,4
982,0.0,4
4,0.0,2
14,0.0,3
1004,0.0,3
993,0.0,4
1008,0.0,3
1,1.0,0
999,0.0,4
987,0.0,3
21,0.0,4
997,0.0,5
992,0.0,5
988,0.0,4
990,0.0,6
1002,0.0,5
1007,0.0,4
1011,0.0,4
1000,0.0,-1
981,0.0,3
1,1.0,0
998,0.0,4
997,0.0,-1
1015,0.0,4
989,0.0,4
988,0.0,4
1003,0.0,4
17,0.0,4
3,0.0,1
1008,0.0,3
1001,0.0,4
1006,0.0,5
983,0.0,4
1005,0.0,4
17,0.0,3
1,1.0,0
3,0.0,2
981,0.0,2
21,0.0,2
5,0.0,2
1018,0.0,4
991,0.0,5
998,0.0,6
1000,0.0,6
3,0.0,1
986,0.0,2
989,0.0,5
995,0.0,3
992,0.0,7
1008,0.0,4
3,0.0,2
1001,0.0,5
3,0.0,1
36,0.0,3
1005,0.0,4
1002,0.0,4
11,0.0,2
1004,0.0,5
3,0.0,1
993,0.0,3
12,0.0,2
1007,0.0,4
3,0.0,1
1000,0.0,4
1008,0.0,3
989,0.0,3
8,0.0,3
1,1.0,0
1,1.0,0
7,0.0,2
2,0.0,1
6,0.0,1
7,0.0,2
1004,0.0,5
1007,0.0,-1
995,0.0,4
988,0.0,5
10,0.0,2
997,0.0,3
993,0.0,4
2,0.0,1
22,0.0,4
996,0.0,3
18,0.0,4
996,0.0,4
14,0.0,3
5,0.0,2
984,0.0,3
1013,0.0,4
1005,0.0,3
998,0.0,4
21,0.0,3
7,0.0,2
2,0.0,1
1003,0.0,3
6,0.0,4
1000,0.0,-1
5,0.0,1
6,0.0,3
988,0.0,4
1005,0.0,4
983,0.0,4
3,0.0,3
986,0.0,4
5,0.0,2
1006,0.0,6
989,0.0,-1
4,0.0,3
16,0.0,2
982,0.0,5
14,0.0,2
7,0.0,2
6,0.0,2
998,0.0,4
1007,0.0,2
5,0.0,1
7,0.0,1
995,0.0,-1
8,0.0,3
1008,0.0,5
1,1.0,0
20,0.0,3
1012,0.0,2
998,0.0,-1
4,0.0,1
1014,0.0,4
16,0.0,2
1014,0.0,2
983,0.0,3
5,0.0,3
3,0.0,1
1,1.0,0
2,0.0,1
998,0.0,4
1002,0.0,4
993,0.0,5
1,1.0,0
999,0.0,4
3,0.0,1
985,0.0,4
10,0.0,2
981,0.0,3
997,0.0,2
48,0.0,2
19,0.0,4
999,0.0,5
3,0.0,1
1010,0.0,2
1026,0.0,3
995,0.0,2
1000,0.0,3
994,0.0,7
4,0.0,3
1015,0.0,4
978,0.0,2
1001,0.0,5
997,0.0,2
1011,0.0,4
1001,0.0,4
4,0.0,2
989,0.0,3
1002,0.0,2
997,0.0,4
13,0.0,3
26,0.0,4
995,0.0,3
1001,0.0,5
992,0.0,3
1009,0.0,3
3,0.0,1
4,0.0,2
8,0.0,2
4,0.0,2
7,0.0,2
1000,0.0,4
2,0.0,1
1,1.0,0
13,0.0,3
20,0.0,3
988,0.0,5
997,0.0,3
988,0.0,4
5,0.0,1
3,0.0,2
1001,0.0,4
1002,0.0,4
8,0.0,2
1002,0.0,2
1007,0.0,4
994,0.0,3
7,0.0,2
12,0.0,3
1006,0.0,4
981,0.0,-1
6,0.0,3
1006,0.0,4
14,0.0,1
987,0.0,3
18,0.0,4
3,0.0,2
1,1.0,0
988,0.0,4
3,0.0,1
998,0.0,2
3,0.0,2
8,0.0,3
1004,0.0,4
1010,0.0,4
1004,0.0,3
977,0.0,5
4,0.0,1
996,0.0,6
1019,0.0,-1
23,0.0,2
4,0.0,1
1012,0.0,2
993,0.0,2
989,0.0,3
986,0.0,6
991,0.0,5
993,0.0,3
8,0.0,2
1000,0.0,2
4,0.0,2
2,0.5,1
1004,0.0,3
997,0.0,4
9,0.0,2
24,0.0,3
2,0.0,1
26,0.0,4
9,0.0,1
997,0.0,3
15,0.0,2
1002,0.0,4
990,0.0,4
982,0.0,2
1002,0.0,4
12,0.0,2
4,0.0,3
991,0.0,4
988,0.0,5
15,0.0,3
984,0.0,-1
3,0.0,2
1002,0.0,4
995,0.0,5
8,0.0,2
1004,0.0,4
1,1.0,0
984,0.0,3
994,0.0,4
981,0.0,4
997,0.0,3
1009,0.0,5
8,0.0,4
998,0.0,2
996,0.0,3
11,0.0,2
984,0.0,4
988,0.0,2
15,0.0,1
5,0.0,2
3,0.0,2
3,0.0,1
12,0.0,2
4,0.0,2
2,0.0,2
1008,0.0,4
997,0.0,3
7,0.0,1
998,0.0,5
1002,0.0,3
5,0.0,3
992,0.0,3
1007,0.0,3
22,0.0,3
999,0.0,3
1,1.0,0
1015,0.0,4
993,0.0,-1
1006,0.0,5
6,0.0,1
995,0.0,2
2,0.0,2
995,0.0,4
16,0.0,1
28,0.0,3
22,0.0,3
1,1.0,0
999,0.0,4
14,0.0,3
991,0.0,3
4,0.0,1
996,0.0,4
1,1.0,0
995,0.0,3
987,0.0,5
1003,0.0,5
5,0.0,1
9,0.0,3
7,0.0,3
6,0.0,1
1012,0.0,4
1006,0.0,3
1009,0.0,-1
7,0.0,3
1009,0.0,2
1011,0.0,4
993,0.0,2
1,1.0,0
972,0.0,6
1,1.0,0
990,0.0,3
6,0.0,2
993,0.0,-1
994,0.0,4
6,0.0,2
989,0.0,4
7,0.0,2
1011,0.0,4
8,0.0,2
1012,0.0,4
35,0.0,1
995,0.0,5
1000,0.0,3
998,0.0,5
3,0.0,2
981,0.0,4
985,0.0,6
11,0.0,3
1002,0.0,3
1015,0.0,5
984,0.0,3
1,1.0,0
8,0.0,2
3,0.0,2
992,0.0,3
3,0.0,1
986,0.0,5
3,0.0,1
1,1.0,0
15,0.0,4
1006,0.0,3
1007,0.0,4
998,0.0,4
1007,0.0,6
989,0.0,4
16,0.0,3
990,0.0,2
1006,0.0,3
1000,0.0,-1
12,0.0,2
1015,0.0,4
1009,0.0,6
4,0.0,1
988,0.0,3
1,1.0,0
7,0.0,2
1,1.0,0
5,0.0,2
1017,0.0,-1
981,0.0,4
999,0.0,5
1001,0.0,-1
1009,0.0,3
36,0.0,3
1001,0.0,5
1007,0.0,5
7,0.0,2
971,0.0,4
997,0.0,4
7,0.0,2
8,0.0,2
20,0.0,2
7,0.0,2
1009,0.0,4
993,0.0,6
982,0.0,5
999,0.0,-1
15,0.0,1
988,0.0,5
999,0.0,5
985,0.0,-1
35,0.0,4
991,0.0,-1
9,0.0,3
1004,0.0,5
2,0.5,1
1000,0.0,5
5,0.0,1
5,0.0,2
1005,0.0,5
11,0.0,2
1003,0.0,3
1000,0.0,-1
1,1.0,0
991,0.0,4
998,0.0,4
996,0.0,4
984,0.0,5
991,0.0,8
21,0.0,3
986,0.0,4
1002,0.0,3
3,0.0,2
998,0.0,3
1011,0.0,4
989,0.0,5
3,0.0,1
1018,0.0,3
5,0.0,1
1010,0.0,4
11,0.0,3
2,0.0,1
993,0.0,4
1015,0.0,2
4,0.0,3
1001,0.0,4
4,0.0,2
992,0.0,5
1007,0.0,3
3,0.0,1
3,0.0,1
979,0.0,4
995,0.0,-1
983,0.0,6
1000,0.0,5
979,0.0,5
1014,0.0,4
993,0.0,4
8,0.0,2
7,0.0,2
1005,0.0,4
12,0.0,4
1014,0.0,5
993,0.0,4
1010,0.0,4
2,0.0,1
1009,0.0,2
8,0.0,3
986,0.0,4
975,0.0,3
994,0.0,4
1004,0.0,5
1006,0.0,5
989,0.0,-1
3,0.0,2
11,0.0,2
1,1.0,0
990,0.0,2
1012,0.0,4
997,0.0,5
1005,0.0,6
1,1.0,0
3,0.0,2
1008,0.0,-1
4,0.0,3
994,0.0,3
983,0.0,3
1014,0.0,5
6,0.0,2
2,0.3333333333333333,2
998,0.0,5
993,0.0,4
18,0.0,3
978,0.0,3
998,0.0,3
997,0.0,-1
1006,0.0,5
989,0.0,4
11,0.0,3
8,0.0,3
997,0.0,3
997,0.0,4
6,0.0,1
988,0.0,3
9,0.0,1
7,0.0,3
11,0.0,2
18,0.0,1
28,0.0,3
25,0.0,3
1009,0.0,5
1007,0.0,4
5,0.0,1
993,0.0,5
21,0.0,2
1000,0.0,4
1015,0.0,2
987,0.0,6
3,0.0,1
996,0.0,4
3,0.0,1
7,0.0,2
7,0.0,1
6,0.0,2
992,0.0,4
982,0.0,-1
990,0.0,3
992,0.0,4
1,1.0,0
15,0.0,3
988,0.0,2
1000,0.0,4
28,0.0,4
4,0.0,1
4,0.0,2
1005,0.0,5
996,0.0,4
4,0.0,1
995,0.0,3
980,0.0,5
6,0.0,3
5,0.0,2
992,0.0,5
7,0.0,1
972,0.0,5
974,0.0,5
7,0.0,3
998,0.0,2
997,0.0,3
5,0.0,4
1016,0.0,5
2,0.0,2
7,0.0,1
1005,0.0,4
1011,0.0,2
998,0.0,3
996,0.0,2
2,0.0,2
1014,0.0,2
9,0.0,3
3,0.0,2
1005,0.0,5
1013,0.0,4
1006,0.0,6
994,0.0,4
5,0.0,3
1001,0.0,5
1001,0.0,5
14,0.0,2
993,0.0,3
4,0.0,1
1014,0.0,3
998,0.0,2
14,0.0,1
984,0.0,3
997,0.0,5
979,0.0,3
17,0.0,3
5,0.0,2
1012,0.0,4
999,0.0,3
991,0.0,5
2,0.0,1
1005,0.0,2
1005,0.0,4
1008,0.0,4
4,0.0,1
2,0.5,1
1007,0.0,4
998,0.0,4
1,1.0,0
6,0.0,1
3,0.0,1
1,1.0,0
1001,0.0,4
1009,0.0,3
10,0.0,4
1000,0.0,3
20,0.0,2
1006,0.0,3
1,0.5,0
1006,0.0,4
987,0.0,5
30,0.0,3
1008,0.0,3
1002,0.0,3
1010,0.0,3
1007,0.0,3
997,0.0,3
983,0.0,3
14,0.0,3
1002,0.0,3
993,0.0,4
1,1.0,0
10,0.0,3
6,0.0,2
22,0.0,3
1006,0.0,4
984,0.0,4
989,0.0,6
1017,0.0,4
982,0.0,-1
985,0.0,6
1002,0.0,7
1018,0.0,3
10,0.0,3
2,0.3333333333333333,1
3,0.0,1
1004,0.0,5
22,0.0,3
1002,0.0,4
1000,0.0,4
997,0.0,3
988,0.0,5
15,0.0,3
25,0.0,3
986,0.0,4
9,0.0,3
1004,0.0,5
1002,0.0,3
12,0.0,1
1022,0.0,4
1001,0.0,2
1,1.0,0
1013,0.0,4
13,0.0,2
997,0.0,3
997,0.0,2
995,0.0,4
22,0.0,2
1001,0.0,5
13,0.0,2
1007,0.0,4
1017,0.0,5
12,0.0,2
13,0.0,2
1,1.0,0
1007,0.0,4
5,0.0,2
992,0.0,2
2,0.0,1
1010,0.0,3
1001,0.0,3
1014,0.0,5
995,0.0,3
999,0.0,5
32,0.0,4
8,0.0,2
4,0.0,3
3,0.0,1
1002,0.0,4
992,0.0,-1
24,0.0,4
1011,0.0,5
979,0.0,4
1005,0.0,3
5,0.0,1
1000,0.0,4
13,0.0,3
1,1.0,0
56,0.0,3
1010,0.0,3
10,0.0,1
986,0.0,5
989,0.0,3
5,0.0,2
995,0.0,4
43,0.0,3
1005,0.0,4
997,0.0,4
989,0.0,3
1004,0.0,3
4,0.0,2
1004,0.0,4
995,0.0,7
996,0.0,2
1009,0.0,5
1006,0.0,2
995,0.0,4
10,0.0,3
998,0.0,4
1009,0.0,3
11,0.0,2
1007,0.0,4
7,0.0,1
995,0.0,5
1002,0.0,4
2,0.0,2
15,0.0,2
1,1.0,0
37,0.0,3
1010,0.0,4
1016,0.0,4
10,0.0,3
995,0.0,3
1010,0.0,4
1,1.0,0
989,0.0,-1
994,0.0,4
4,0.0,1
999,0.0,3
18,0.0,3
6,0.0,2
8,0.0,1
2,0.5,1
999,0.0,5
12,0.0,2
1,1.0,0
1,1.0,0
2,0.0,1
1,1.0,0
1,1.0,0
997,0.0,6
1001,0.0,4
986,0.0,4
6,0.0,1
1002,0.0,4
979,0.0,-1
990,0.0,5
4,0.0,1
993,0.0,4
1006,0.0,3
996,0.0,4
994,0.0,4
19,0.0,4
1002,0.0,3
999,0.0,4
977,0.0,4
3,0.0,1
998,0.0,4
1011,0.0,3
987,0.0,5
1004,0.0,3
995,0.0,4
1007,0.0,4
18,0.0,2
13,0.0,2
7,0.0,2
1,0.5,0
998,0.0,3
2,0.0,2
993,0.0,4
993,0.0,4
1006,0.0,5
3,0.0,1
1007,0.0,6
1,1.0,0
15,0.0,4
1006,0.0,-1
2,0.5,1
998,0.0,5
18,0.0,4
996,0.0,4
986,0.0,-1
1008,0.0,3
983,0.0,4
22,0.0,3
7,0.0,3
12,0.0,1
21,0.0,4
986,0.0,4
985,0.0,5
1015,0.0,5
2,0.0,1
989,0.0,2
20,0.0,2
1021,0.0,-1
10,0.0,1
997,0.0,5
993,0.0,3
5,0.0,2
991,0.0,4
7,0.0,2
4,0.0,1
43,0.0,3
1002,0.0,5
23,0.0,4
11,0.0,2
969,0.0,4
998,0.0,4
5,0.0,1
987,0.0,3
1007,0.0,3
26,0.0,2
3,0.0,3
1009,0.0,5
5,0.0,3
994,0.0,2
993,0.0,3
996,0.0,4
6,0.0,1
1012,0.0,3
1007,0.0,3
9,0.0,2
16,0.0,4
994,0.0,7
1003,0.0,4
996,0.0,6
5,0.0,4
1006,0.0,3
997,0.0,2
1002,0.0,3
20,0.0,3
971,0.0,4
990,0.0,5
13,0.0,3
1011,0.0,4
2,0.0,2
28,0.0,3
994,0.0,3
1012,0.0,-1
1,1.0,0
3,0.3333333333333333,2
10,0.0,3
999,0.0,-1
3,0.0,1
995,0.0,6
3,0.0,1
999,0.0,6
12,0.0,2
1,1.0,0
1,1.0,0
4,0.0,1
996,0.0,4
988,0.0,5
25,0.0,4
9,0.0,3
5,0.0,2
1016,0.0,4
1,1.0,0
3,0.0,1
2,0.0,1
1002,0.0,-1
997,0.0,4
1000,0.0,4
3,0.0,1
1008,0.0,3
997,0.0,4
1003,0.0,3
4,0.0,1
987,0.0,5
1013,0.0,5
14,0.0,3
995,0.0,5
5,0.0,2
986,0.0,-1
1009,0.0,3
6,0.0,1
989,0.0,5
16,0.0,2
1,1.0,0
13,0.0,3
7,0.0,2
1004,0.0,4
1003,0.0,3
1018,0.0,3
2,0.5,1
1012,0.0,3
19,0.0,2
3,0.0,1
1006,0.0,5
986,0.0,4
1,1.0,0
997,0.0,3
992,0.0,3
1,1.0,0
4,0.0,3
1006,0.0,2
983,0.0,5
992,0.0,3
983,0.0,3
988,0.0,3
4,0.0,1
1012,0.0,5
985,0.0,4
998,0.0,6
992,0.0,5
8,0.0,2
999,0.0,3
1011,0.0,3
39,0.0,4
984,0.0,3
993,0.0,4
1001,0.0,4
998,0.0,5
7,0.0,1
998,0.0,-1
20,0.0,3
1006,0.0,4
17,0.0,4
999,0.0,4
1000,0.0,6
1003,0.0,7
3,0.0,1
995,0.0,5
1,1.0,0
987,0.0,3
996,0.0,3
996,0.0,3
998,0.0,4
993,0.0,3
982,0.0,3
8,0.0,3
1000,0.0,4
994,0.0,4
2,0.0,2
8,0.0,1
990,0.0,5
1000,0.0,3
1005,0.0,4
995,0.0,-1
1010,0.0,3
1003,0.0,3
986,0.0,4
1,1.0,0
994,0.0,5
1000,0.0,6
991,0.0,5
980,0.0,3
993,0.0,6
11,0.0,4
977,0.0,5
1002,0.0,4
990,0.0,4
994,0.0,-1
1001,0.0,4
996,0.0,4
991,0.0,3
24,0.0,3
6,0.0,1
11,0.0,2
1004,0.0,5
3,0.0,1
6,0.0,2
1004,0.0,4
1006,0.0,2
11,0.0,3
9,0.0,2
988,0.0,3
998,0.0,2
1,1.0,0
3,0.0,1
21,0.0,2
4,0.0,1
14,0.0,3
4,0.0,3
3,0.0,1
1002,0.0,4
6,0.0,2
11,0.0,3
997,0.0,2
5,0.0,2
1007,0.0,4
1007,0.0,5
1006,0.0,4
989,0.0,4
990,0.0,5
985,0.0,4
1001,0.0,3
995,0.0,-1
1004,0.0,4
984,0.0,5
987,0.0,4
12,0.0,3
11,0.0,4
4,0.0,1
992,0.0,6
1003,0.0,2
1009,0.0,2
980,0.0,5
8,0.0,2
17,0.0,1
6,0.0,1
1027,0.0,3
993,0.0,3
1011,0.0,-1
36,0.0,3
1004,0.0,3
997,0.0,3
1011,0.0,4
9,0.0,3
1007,0.0,4
989,0.0,5
12,0.0,1
1005,0.0,3
45,0.0,4
14,0.0,3
